video,frame_idx,timestamp_ms,label,text
2426724416.mp4,435000,14499999,pack_choose,Choose1
2426724416.mp4,435000,14499999,cash_out,#
2426724416.mp4,435000,14499999,reroll_price,#
2426724416.mp4,100000,3333333,blind,$8 8
2426724416.mp4,100000,3333333,choose_blind_or_shop,#
2426724416.mp4,100000,3333333,round_score,*0
2426724416.mp4,100000,3333333,hand_and_level,#
2426724416.mp4,100000,3333333,hands_left,4
2426724416.mp4,100000,3333333,discards_left,2
2426724416.mp4,100000,3333333,dollars,#$64#
2426724416.mp4,100000,3333333,ante,8/8
2426724416.mp4,100000,3333333,round,22
2426724416.mp4,100000,3333333,ante_or_lives_label,Ante
2426724416.mp4,100000,3333333,joker_values,3/5
2426724416.mp4,100000,3333333,consumable_values,1/2
2426724416.mp4,100000,3333333,hand_values,#
2426724416.mp4,100000,3333333,deck_values,49/49
2426724416.mp4,100000,3333333,pack_type,#
2426724416.mp4,100000,3333333,pack_choose,#
2426724416.mp4,100000,3333333,cash_out,#
2426724416.mp4,100000,3333333,reroll_price,#
2426724416.mp4,200000,6666666,blind,23/886
2426724416.mp4,200000,6666666,choose_blind_or_shop,#
2426724416.mp4,200000,6666666,round_score,*0
2426724416.mp4,200000,6666666,hand_and_level,#
2426724416.mp4,200000,6666666,hands_left,6
2426724416.mp4,200000,6666666,discards_left,2
